year,State_from,State_to,estimate,MOE
2017,Colorado,South Carolina,1756,1045
2017,Colorado,South Dakota,1284,531
2017,Colorado,Tennessee,1823,706
2017,Colorado,Texas,20023,3624
2017,Colorado,Utah,4625,1761
2017,Colorado,Vermont,689,324
2017,Colorado,Virginia,4644,1350
2017,Colorado,Washington,8473,2055
2017,Colorado,West Virginia,463,374
2017,Colorado,Wisconsin,2101,820
2017,Colorado,Wyoming,4254,1405
2017,Connecticut,Alabama,336,379
2017,Connecticut,Alaska,0,153
2017,Connecticut,Arizona,730,434
2017,Connecticut,Arkansas,0,201
2017,Connecticut,California,5935,2368
2017,Connecticut,Colorado,1800,881
2017,Connecticut,Delaware,174,190
2017,Connecticut,Florida,11249,2621
2017,Connecticut,Georgia,2216,1294
2017,Connecticut,Hawaii,238,338
2017,Connecticut,Idaho,0,201
2017,Connecticut,Illinois,1860,925
2017,Connecticut,Indiana,413,423
2017,Connecticut,Iowa,150,179
2017,Connecticut,Kansas,412,389
2017,Connecticut,Kentucky,799,519
2017,Connecticut,Louisiana,407,419
2017,Connecticut,Maine,1690,717
2017,Connecticut,Maryland,1726,956
2017,Connecticut,Massachusetts,9140,1679
2017,Connecticut,Michigan,783,615
2017,Connecticut,Minnesota,932,955
2017,Connecticut,Mississippi,145,150
2017,Connecticut,Missouri,425,407
2017,Connecticut,Montana,0,174
2017,Connecticut,Nevada,693,631
2017,Connecticut,New Hampshire,2946,1156
2017,Connecticut,New Jersey,5324,2528
2017,Connecticut,New Mexico,0,201
2017,Connecticut,New York,17340,3100
2017,Connecticut,North Carolina,5780,2039
2017,Connecticut,North Dakota,0,161
2017,Connecticut,Ohio,2478,858
2017,Connecticut,Oklahoma,99,117
2017,Connecticut,Oregon,355,316
2017,Connecticut,Pennsylvania,3937,1006
2017,Connecticut,Rhode Island,3194,923
2017,Connecticut,South Carolina,3427,1457
2017,Connecticut,South Dakota,0,163
2017,Connecticut,Tennessee,2013,923
2017,Connecticut,Texas,2363,1054
2017,Connecticut,Utah,283,283
2017,Connecticut,Vermont,839,367
2017,Connecticut,Virginia,3368,1301
2017,Connecticut,Washington,1310,846
2017,Connecticut,West Virginia,41,88
2017,Connecticut,Wisconsin,282,216
2017,Connecticut,Wyoming,190,257
2017,Delaware,Alabama,22,42
2017,Delaware,Alaska,0,153
2017,Delaware,Arizona,810,615
2017,Delaware,Arkansas,0,201
2017,Delaware,California,491,325
2017,Delaware,Colorado,764,598
2017,Delaware,Connecticut,463,345
2017,Delaware,Florida,3831,2512
2017,Delaware,Georgia,997,1169
2017,Delaware,Hawaii,14,25
2017,Delaware,Idaho,126,198
2017,Delaware,Illinois,120,133
2017,Delaware,Indiana,0,197
2017,Delaware,Iowa,95,164
2017,Delaware,Kansas,0,177
2017,Delaware,Kentucky,558,491
2017,Delaware,Louisiana,0,214
2017,Delaware,Maine,111,109
2017,Delaware,Maryland,5455,1954
2017,Delaware,Massachusetts,1582,1129
2017,Delaware,Michigan,72,90
2017,Delaware,Minnesota,131,155
2017,Delaware,Mississippi,68,122
2017,Delaware,Missouri,63,116
2017,Delaware,Montana,0,174
2017,Delaware,Nevada,517,682
2017,Delaware,New Hampshire,0,192
2017,Delaware,New Jersey,1543,720
2017,Delaware,New Mexico,0,201
2017,Delaware,New York,1203,559
2017,Delaware,North Carolina,1186,653
2017,Delaware,North Dakota,167,188
2017,Delaware,Ohio,406,327
2017,Delaware,Oklahoma,0,161
2017,Delaware,Oregon,85,138
2017,Delaware,Pennsylvania,8913,2079
2017,Delaware,Rhode Island,0,217
2017,Delaware,South Carolina,464,348
2017,Delaware,South Dakota,0,163
2017,Delaware,Tennessee,648,724
2017,Delaware,Texas,297,286
2017,Delaware,Utah,0,192
2017,Delaware,Vermont,14,30
2017,Delaware,Virginia,2107,877
2017,Delaware,Washington,943,1202
2017,Delaware,West Virginia,360,301
2017,Delaware,Wisconsin,401,395
2017,Delaware,Wyoming,240,396
2017,District of Columbia ,Alabama,378,254
2017,District of Columbia ,Alaska,0,153
2017,District of Columbia ,Arizona,362,288
2017,District of Columbia ,Arkansas,0,201
2017,District of Columbia ,California,6818,1816
2017,District of Columbia ,Colorado,863,543
2017,District of Columbia ,Connecticut,414,312
2017,District of Columbia ,Delaware,316,269
2017,District of Columbia ,Florida,605,427
2017,District of Columbia ,Georgia,1077,625
2017,District of Columbia ,Hawaii,232,251
2017,District of Columbia ,Idaho,0,201
2017,District of Columbia ,Illinois,995,558
2017,District of Columbia ,Indiana,250,222
2017,District of Columbia ,Iowa,0,163
2017,District of Columbia ,Kansas,5,10
2017,District of Columbia ,Kentucky,51,82
2017,District of Columbia ,Louisiana,100,166
2017,District of Columbia ,Maine,124,148
2017,District of Columbia ,Maryland,22811,3507
2017,District of Columbia ,Massachusetts,1419,717
2017,District of Columbia ,Michigan,445,476
2017,District of Columbia ,Minnesota,516,664
2017,District of Columbia ,Mississippi,0,217
2017,District of Columbia ,Missouri,170,130
2017,District of Columbia ,Montana,47,78
2017,District of Columbia ,Nevada,249,204
2017,District of Columbia ,New Hampshire,102,202
2017,District of Columbia ,New Jersey,662,395
2017,District of Columbia ,New Mexico,138,160
2017,District of Columbia ,New York,4401,1215
2017,District of Columbia ,North Carolina,2183,883
2017,District of Columbia ,North Dakota,0,161
2017,District of Columbia ,Ohio,1165,660
2017,District of Columbia ,Oklahoma,36,56
2017,District of Columbia ,Oregon,60,98
2017,District of Columbia ,Pennsylvania,3339,1737
2017,District of Columbia ,Rhode Island,0,217
2017,District of Columbia ,South Carolina,322,266
2017,District of Columbia ,South Dakota,0,163
2017,District of Columbia ,Tennessee,322,350
2017,District of Columbia ,Texas,1307,948
2017,District of Columbia ,Utah,501,447
2017,District of Columbia ,Vermont,261,306
2017,District of Columbia ,Virginia,10088,1820
2017,District of Columbia ,Washington,1441,1446
2017,District of Columbia ,West Virginia,287,286
2017,District of Columbia ,Wisconsin,146,175
2017,District of Columbia ,Wyoming,0,201
2017,Florida,Alabama,14171,2012
2017,Florida,Alaska,906,530
2017,Florida,Arizona,8522,2422
2017,Florida,Arkansas,1525,626
2017,Florida,California,24611,4231
2017,Florida,Colorado,12385,3620
2017,Florida,Connecticut,6589,1608
2017,Florida,Delaware,1335,906
2017,Florida,Georgia,47035,7044
2017,Florida,Hawaii,2460,1133
2017,Florida,Idaho,1833,2178
2017,Florida,Illinois,10513,2520
2017,Florida,Indiana,9027,1941
2017,Florida,Iowa,3945,1540
2017,Florida,Kansas,2661,856
2017,Florida,Kentucky,6318,1935
2017,Florida,Louisiana,4404,1337
2017,Florida,Maine,3059,1360
2017,Florida,Maryland,7755,1786
2017,Florida,Massachusetts,11499,2214
2017,Florida,Michigan,14479,2412
2017,Florida,Minnesota,3512,813
2017,Florida,Mississippi,4481,1656
2017,Florida,Missouri,6630,2147
2017,Florida,Montana,1202,1058
2017,Florida,Nevada,5825,2289
2017,Florida,New Hampshire,2486,996
2017,Florida,New Jersey,9038,2342
2017,Florida,New Mexico,1029,446
2017,Florida,New York,28145,3682
2017,Florida,North Carolina,33594,4235
2017,Florida,North Dakota,1255,644
2017,Florida,Ohio,15843,3066
2017,Florida,Oklahoma,4233,1415
2017,Florida,Oregon,3266,1443
2017,Florida,Pennsylvania,17094,3046
2017,Florida,Rhode Island,4010,1539
2017,Florida,South Carolina,14723,2803
2017,Florida,South Dakota,580,726
2017,Florida,Tennessee,19470,3699
2017,Florida,Texas,33740,4634
2017,Florida,Utah,1044,559
2017,Florida,Vermont,1645,901
2017,Florida,Virginia,17864,3219
2017,Florida,Washington,10311,3038
2017,Florida,West Virginia,2635,1157
2017,Florida,Wisconsin,5505,1492
2017,Florida,Wyoming,148,139
2017,Georgia,Alabama,22363,3888
2017,Georgia,Alaska,422,353
2017,Georgia,Arizona,5278,2444
2017,Georgia,Arkansas,1805,1181
2017,Georgia,California,10233,2494
2017,Georgia,Colorado,4712,1698
2017,Georgia,Connecticut,1531,920
2017,Georgia,Delaware,179,258
2017,Georgia,Florida,38800,5474
2017,Georgia,Hawaii,2915,2146
2017,Georgia,Idaho,444,432
2017,Georgia,Illinois,4420,1886
2017,Georgia,Indiana,4224,1748
2017,Georgia,Iowa,2475,1190
2017,Georgia,Kansas,2490,983
2017,Georgia,Kentucky,2654,988
2017,Georgia,Louisiana,3382,1563
2017,Georgia,Maine,1241,927
2017,Georgia,Maryland,6343,2517
2017,Georgia,Massachusetts,3694,2213
2017,Georgia,Michigan,5794,2592
2017,Georgia,Minnesota,2247,1593
2017,Georgia,Mississippi,7946,3138
2017,Georgia,Missouri,2818,1364
2017,Georgia,Montana,112,116
2017,Georgia,Nevada,1241,732
2017,Georgia,New Hampshire,725,547
2017,Georgia,New Jersey,3094,1959
2017,Georgia,New Mexico,413,290
2017,Georgia,New York,11328,2746
2017,Georgia,North Carolina,16892,3013
2017,Georgia,North Dakota,58,98
2017,Georgia,Ohio,6133,1692
2017,Georgia,Oklahoma,2164,893
2017,Georgia,Oregon,1308,583
2017,Georgia,Pennsylvania,5249,1717
2017,Georgia,Rhode Island,917,996
2017,Georgia,South Carolina,12686,2342
2017,Georgia,South Dakota,253,255
2017,Georgia,Tennessee,16865,3825
2017,Georgia,Texas,16182,3611
2017,Georgia,Utah,2218,1220
2017,Georgia,Vermont,80,128
2017,Georgia,Virginia,8708,1836
2017,Georgia,Washington,5375,2117
2017,Georgia,West Virginia,649,592
2017,Georgia,Wisconsin,1797,673
2017,Georgia,Wyoming,0,201
2017,Hawaii,Alabama,93,140
2017,Hawaii,Alaska,424,385
2017,Hawaii,Arizona,2651,1173
2017,Hawaii,Arkansas,0,201
2017,Hawaii,California,12776,2650
2017,Hawaii,Colorado,3512,1848
2017,Hawaii,Connecticut,473,430
2017,Hawaii,Delaware,110,192
2017,Hawaii,Florida,2092,1473
2017,Hawaii,Georgia,1482,945
2017,Hawaii,Idaho,765,826
2017,Hawaii,Illinois,460,397
2017,Hawaii,Indiana,424,404
2017,Hawaii,Iowa,266,247
2017,Hawaii,Kansas,419,348
2017,Hawaii,Kentucky,222,274
2017,Hawaii,Louisiana,555,484
2017,Hawaii,Maine,0,175
2017,Hawaii,Maryland,3167,1986
2017,Hawaii,Massachusetts,481,455
2017,Hawaii,Michigan,188,167
2017,Hawaii,Minnesota,416,577
2017,Hawaii,Mississippi,942,935
2017,Hawaii,Missouri,1573,1142
2017,Hawaii,Montana,20,41
2017,Hawaii,Nevada,4231,1450
2017,Hawaii,New Hampshire,307,412
2017,Hawaii,New Jersey,353,333
2017,Hawaii,New Mexico,509,370
2017,Hawaii,New York,1740,1099
2017,Hawaii,North Carolina,1463,974
2017,Hawaii,North Dakota,292,422
2017,Hawaii,Ohio,285,227
2017,Hawaii,Oklahoma,129,176
2017,Hawaii,Oregon,2671,1309
2017,Hawaii,Pennsylvania,1639,1076
2017,Hawaii,Rhode Island,59,84
2017,Hawaii,South Carolina,298,227
2017,Hawaii,South Dakota,531,805
2017,Hawaii,Tennessee,334,367
2017,Hawaii,Texas,6376,1979
2017,Hawaii,Utah,1532,1021
2017,Hawaii,Vermont,83,146
2017,Hawaii,Virginia,4947,2109
2017,Hawaii,Washington,4855,1295
2017,Hawaii,West Virginia,0,200
2017,Hawaii,Wisconsin,279,357
2017,Hawaii,Wyoming,0,201
2017,Idaho,Alabama,118,134
2017,Idaho,Alaska,225,200
2017,Idaho,Arizona,3991,2179
2017,Idaho,Arkansas,582,521
2017,Idaho,California,5626,1851
2017,Idaho,Colorado,2984,1724
2017,Idaho,Connecticut,0,207
2017,Idaho,Delaware,0,198
2017,Idaho,Florida,1359,910
2017,Idaho,Georgia,1825,841
2017,Idaho,Hawaii,466,486
2017,Idaho,Illinois,670,523
2017,Idaho,Indiana,39,71
2017,Idaho,Iowa,1005,618
2017,Idaho,Kansas,54,65
2017,Idaho,Kentucky,31,53
2017,Idaho,Louisiana,0,214
2017,Idaho,Maine,180,232
2017,Idaho,Maryland,347,460
2017,Idaho,Massachusetts,732,456
2017,Idaho,Michigan,216,250
2017,Idaho,Minnesota,209,239
2017,Idaho,Mississippi,0,217
2017,Idaho,Missouri,774,692
2017,Idaho,Montana,1198,581
2017,Idaho,Nevada,3256,2143
2017,Idaho,New Hampshire,0,192
2017,Idaho,New Jersey,321,310
2017,Idaho,New Mexico,608,550
2017,Idaho,New York,1088,1015
2017,Idaho,North Carolina,97,163
2017,Idaho,North Dakota,858,767
2017,Idaho,Ohio,660,487
2017,Idaho,Oklahoma,338,243
2017,Idaho,Oregon,4444,1412
2017,Idaho,Pennsylvania,442,333
2017,Idaho,Rhode Island,34,71
2017,Idaho,South Carolina,408,494
2017,Idaho,South Dakota,44,55
2017,Idaho,Tennessee,562,471
2017,Idaho,Texas,2536,1095
2017,Idaho,Utah,6742,1819
2017,Idaho,Vermont,0,157
2017,Idaho,Virginia,107,166
2017,Idaho,Washington,9963,2366
2017,Idaho,West Virginia,119,203
2017,Idaho,Wisconsin,260,332
2017,Idaho,Wyoming,600,637
2017,Illinois,Alabama,2399,1190
2017,Illinois,Alaska,723,671
2017,Illinois,Arizona,13095,3782
2017,Illinois,Arkansas,2252,891
2017,Illinois,California,27117,4064
2017,Illinois,Colorado,10652,3489
2017,Illinois,Connecticut,697,530
2017,Illinois,Delaware,857,1017
2017,Illinois,Florida,28631,4292
2017,Illinois,Georgia,12025,2997
2017,Illinois,Hawaii,1062,744
2017,Illinois,Idaho,357,432
2017,Illinois,Indiana,29526,4988
2017,Illinois,Iowa,12997,1987
2017,Illinois,Kansas,2840,1017
2017,Illinois,Kentucky,5333,1782
2017,Illinois,Louisiana,1829,924
2017,Illinois,Maine,152,196
2017,Illinois,Maryland,2615,901
2017,Illinois,Massachusetts,2301,842
2017,Illinois,Michigan,13913,2306
2017,Illinois,Minnesota,7297,1716
2017,Illinois,Mississippi,2611,1021
2017,Illinois,Missouri,22767,3946
2017,Illinois,Montana,839,444
2017,Illinois,Nevada,2737,1020
2017,Illinois,New Hampshire,968,832
2017,Illinois,New Jersey,2517,1283
2017,Illinois,New Mexico,1297,794
2017,Illinois,New York,6879,1790
2017,Illinois,North Carolina,6013,1609
2017,Illinois,North Dakota,302,286
2017,Illinois,Ohio,9676,1982
2017,Illinois,Oklahoma,1959,728
2017,Illinois,Oregon,4110,1475
2017,Illinois,Pennsylvania,5047,1426
2017,Illinois,Rhode Island,207,226
2017,Illinois,South Carolina,3918,1521
2017,Illinois,South Dakota,177,204
2017,Illinois,Tennessee,12376,3221
2017,Illinois,Texas,26214,5254
2017,Illinois,Utah,1810,972
2017,Illinois,Vermont,1317,1549
2017,Illinois,Virginia,6515,1683
2017,Illinois,Washington,8848,2757
2017,Illinois,West Virginia,194,316
2017,Illinois,Wisconsin,26963,3401
2017,Illinois,Wyoming,163,157
2017,Indiana,Alabama,2295,1387
2017,Indiana,Alaska,186,205
2017,Indiana,Arizona,3381,1203
2017,Indiana,Arkansas,1810,1229
2017,Indiana,California,5190,1419
2017,Indiana,Colorado,2754,1255
2017,Indiana,Connecticut,534,418
2017,Indiana,Delaware,41,76
2017,Indiana,Florida,11833,2316
2017,Indiana,Georgia,3319,1223
2017,Indiana,Hawaii,327,286
2017,Indiana,Idaho,169,262
2017,Indiana,Illinois,16998,2496
2017,Indiana,Iowa,1390,1042
2017,Indiana,Kansas,1433,924
2017,Indiana,Kentucky,10192,2129
2017,Indiana,Louisiana,327,214
2017,Indiana,Maine,99,132
2017,Indiana,Maryland,1887,855
2017,Indiana,Massachusetts,1134,711
2017,Indiana,Michigan,9171,1912
2017,Indiana,Minnesota,2505,1055
2017,Indiana,Mississippi,1958,1814
2017,Indiana,Missouri,2088,834
2017,Indiana,Montana,317,326
2017,Indiana,Nevada,862,796
2017,Indiana,New Hampshire,311,353
2017,Indiana,New Jersey,884,611
2017,Indiana,New Mexico,1177,1669
2017,Indiana,New York,2657,1227
2017,Indiana,North Carolina,4392,1679
2017,Indiana,North Dakota,74,119
2017,Indiana,Ohio,10007,2113
2017,Indiana,Oklahoma,1303,783
2017,Indiana,Oregon,750,572
2017,Indiana,Pennsylvania,3667,1464
2017,Indiana,Rhode Island,247,304
2017,Indiana,South Carolina,2940,1483
2017,Indiana,South Dakota,0,163
2017,Indiana,Tennessee,4745,1742
2017,Indiana,Texas,9510,2795
2017,Indiana,Utah,829,725
2017,Indiana,Vermont,0,157
2017,Indiana,Virginia,1565,787
2017,Indiana,Washington,1171,640
2017,Indiana,West Virginia,492,487
2017,Indiana,Wisconsin,2274,1253
2017,Indiana,Wyoming,18,27
2017,Iowa,Alabama,627,381
2017,Iowa,Alaska,1083,1718
2017,Iowa,Arizona,3423,1194
2017,Iowa,Arkansas,176,141
2017,Iowa,California,4163,1439
2017,Iowa,Colorado,3035,1256
2017,Iowa,Connecticut,0,207
2017,Iowa,Delaware,0,198
2017,Iowa,Florida,3466,1261
2017,Iowa,Georgia,1079,808
2017,Iowa,Hawaii,779,511
2017,Iowa,Idaho,0,201
2017,Iowa,Illinois,8837,2057
2017,Iowa,Indiana,1825,1106
2017,Iowa,Kansas,2119,1034
2017,Iowa,Kentucky,558,568
2017,Iowa,Louisiana,472,557
2017,Iowa,Maine,0,175
2017,Iowa,Maryland,383,248
2017,Iowa,Massachusetts,332,270
2017,Iowa,Michigan,1968,1600
2017,Iowa,Minnesota,5870,1573
2017,Iowa,Mississippi,271,357
2017,Iowa,Missouri,5678,1763
2017,Iowa,Montana,257,310
2017,Iowa,Nevada,340,460
2017,Iowa,New Hampshire,67,114
2017,Iowa,New Jersey,22,38
2017,Iowa,New Mexico,484,448
2017,Iowa,New York,2050,1797
2017,Iowa,North Carolina,978,692
2017,Iowa,North Dakota,652,390
2017,Iowa,Ohio,1687,1598
2017,Iowa,Oklahoma,1301,720
2017,Iowa,Oregon,549,601
2017,Iowa,Pennsylvania,592,614
2017,Iowa,Rhode Island,66,111
2017,Iowa,South Carolina,154,211
2017,Iowa,South Dakota,2479,1031
2017,Iowa,Tennessee,334,330
2017,Iowa,Texas,6086,2973
2017,Iowa,Utah,81,135
2017,Iowa,Vermont,80,116
2017,Iowa,Virginia,1535,1030
2017,Iowa,Washington,867,569
2017,Iowa,West Virginia,182,293
2017,Iowa,Wisconsin,3018,872
2017,Iowa,Wyoming,511,732
2017,Kansas,Alabama,646,508
2017,Kansas,Alaska,17,26
2017,Kansas,Arizona,2506,1035
2017,Kansas,Arkansas,2021,898
2017,Kansas,California,5202,2088
2017,Kansas,Colorado,6653,3069
2017,Kansas,Connecticut,0,207
2017,Kansas,Delaware,0,198
2017,Kansas,Florida,3376,1217
2017,Kansas,Georgia,5213,3888
2017,Kansas,Hawaii,637,445
2017,Kansas,Idaho,0,201
2017,Kansas,Illinois,1212,517
2017,Kansas,Indiana,1590,975
2017,Kansas,Iowa,2895,1321
2017,Kansas,Kentucky,1068,816
2017,Kansas,Louisiana,581,530
2017,Kansas,Maine,0,175
2017,Kansas,Maryland,451,560
2017,Kansas,Massachusetts,692,474
2017,Kansas,Michigan,1465,598
2017,Kansas,Minnesota,669,402
2017,Kansas,Mississippi,292,312
2017,Kansas,Missouri,22093,3232
2017,Kansas,Montana,267,290
2017,Kansas,Nevada,245,272
2017,Kansas,New Hampshire,0,192
2017,Kansas,New Jersey,1250,1354
2017,Kansas,New Mexico,134,202
2017,Kansas,New York,1381,711
2017,Kansas,North Carolina,1590,1048
2017,Kansas,North Dakota,96,153
2017,Kansas,Ohio,2169,1181
2017,Kansas,Oklahoma,8159,1944
2017,Kansas,Oregon,1298,763
2017,Kansas,Pennsylvania,449,294
2017,Kansas,Rhode Island,0,217
2017,Kansas,South Carolina,826,655
2017,Kansas,South Dakota,332,384
2017,Kansas,Tennessee,1796,1253
2017,Kansas,Texas,11649,3004
2017,Kansas,Utah,367,316
2017,Kansas,Vermont,61,107
2017,Kansas,Virginia,2771,1489
2017,Kansas,Washington,2249,923
2017,Kansas,West Virginia,405,408
2017,Kansas,Wisconsin,443,283
2017,Kansas,Wyoming,107,104
2017,Kentucky,Alabama,2157,948
2017,Kentucky,Alaska,397,319
2017,Kentucky,Arizona,1708,1188
2017,Kentucky,Arkansas,1222,850
2017,Kentucky,California,3431,1448
2017,Kentucky,Colorado,2195,1269
2017,Kentucky,Connecticut,227,301
2017,Kentucky,Delaware,21,37
2017,Kentucky,Florida,9762,2653
2017,Kentucky,Georgia,2226,861
2017,Kentucky,Hawaii,0,187
2017,Kentucky,Idaho,269,281
2017,Kentucky,Illinois,2985,1100
2017,Kentucky,Indiana,11298,2481
2017,Kentucky,Iowa,467,444
2017,Kentucky,Kansas,168,174
2017,Kentucky,Louisiana,443,303
2017,Kentucky,Maine,41,78
2017,Kentucky,Maryland,899,607
2017,Kentucky,Massachusetts,930,573
2017,Kentucky,Michigan,3957,1389
2017,Kentucky,Minnesota,360,297
2017,Kentucky,Mississippi,814,446
2017,Kentucky,Missouri,1587,962
2017,Kentucky,Montana,68,96
2017,Kentucky,Nevada,539,799
2017,Kentucky,New Hampshire,45,88
2017,Kentucky,New Jersey,312,444
2017,Kentucky,New Mexico,194,218
2017,Kentucky,New York,1216,721
2017,Kentucky,North Carolina,1531,759
2017,Kentucky,North Dakota,26,35
2017,Kentucky,Ohio,15435,2811
2017,Kentucky,Oklahoma,1363,1442
2017,Kentucky,Oregon,129,164
2017,Kentucky,Pennsylvania,2136,999
2017,Kentucky,Rhode Island,0,217
2017,Kentucky,South Carolina,2444,1176
2017,Kentucky,South Dakota,0,163
2017,Kentucky,Tennessee,13138,3141
